utrials.thisRepN,utrials.thisTrialN,utrials.thisN,utrials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,uIntrotext.started,uenter_resp.started,uenter_resp.keys,uenter_resp.rt,ukey_resp.started,Q.started,W.started,O.started,P.started,ukey_resp.keys,ukey_resp.rt,sad1.started,text_3.started,sad1.stopped,text_3.stopped,text_8.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text.started,enterresp.started,enterresp.keys,enterresp.rt,Optionq.started,optionw.started,optiono.started,Optionp.started,key_resp.started,Ql.started,Wl.started,Ol.started,Pl.started,key_resp.keys,key_resp.rt,clk.started,clk.stopped,sad.started,text_2.started,sad.stopped,text_2.stopped,text_9.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Optionq.stopped,optionw.stopped,optiono.stopped,Optionp.stopped,key_resp.stopped,Ql.stopped,Wl.stopped,Ol.stopped,Pl.stopped,text_4.started,Roll Number,Name,date,expName,psychopyVersion,frameRate,
144,0,144,0,,,,,,,,,,,,,,,,,114.05883760005236,114.05883760005236,114.05883760005236,114.05883760005236,114.05883760005236,q,0.014751299982890487,114.08317790017463,114.08317790017463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
145,0,145,0,,,,,,,,,,,,,,,,,114.48988120001741,114.48988120001741,114.48988120001741,114.48988120001741,114.48988120001741,p,0.033704299945384264,114.53316850005649,114.53316850005649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
146,0,146,0,,,,,,,,,,,,,,,,,114.94076860020868,114.94076860020868,114.94076860020868,114.94076860020868,114.94076860020868,q,0.04701430001296103,114.997082100017,114.997082100017,115.39925050013699,115.39925050013699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
147,0,147,0,,,,,,,,,,,,,,,,,115.39925050013699,115.39925050013699,115.39925050013699,115.39925050013699,115.39925050013699,p,0.06884029996581376,115.47897720010951,115.47897720010951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
148,0,148,0,,,,,,,,,,,,,,,,,115.88562180008739,115.88562180008739,115.88562180008739,115.88562180008739,115.88562180008739,q,0.015148899983614683,115.91049180016853,115.91049180016853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
149,0,149,0,,,,,,,,,,,,,,,,,116.31553650018759,116.31553650018759,116.31553650018759,116.31553650018759,116.31553650018759,p,0.03401139983907342,116.35997340013273,116.35997340013273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
150,0,150,0,,,,,,,,,,,,,,,,,116.76741480012424,116.76741480012424,116.76741480012424,116.76741480012424,116.76741480012424,q,0.04425729997456074,116.82358340010978,116.82358340010978,117.22524550021626,117.22524550021626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
151,0,151,0,,,,,,,,,,,,,,,,,117.22524550021626,117.22524550021626,117.22524550021626,117.22524550021626,117.22524550021626,q,0.373105299891904,117.60963930003345,117.60963930003345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
152,0,152,0,,,,,,,,,,,,,,,,,118.0174589001108,118.0174589001108,118.0174589001108,118.0174589001108,118.0174589001108,p,0.0923146998975426,118.12133340002038,118.12133340002038,118.52439930010587,118.52439930010587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
153,0,153,0,,,,,,,,,,,,,,,,,118.52439930010587,118.52439930010587,118.52439930010587,118.52439930010587,118.52439930010587,q,0.018642399925738573,118.5529291999992,118.5529291999992,118.95494830003008,118.95494830003008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
154,0,154,0,,,,,,,,,,,,,,,,,118.95494830003008,118.95494830003008,118.95494830003008,118.95494830003008,118.95494830003008,p,0.0015318000223487616,118.96916100010276,118.96916100010276,119.37191790016368,119.37191790016368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
155,0,155,0,,,,,,,,,,,,,,,,,119.37191790016368,119.37191790016368,119.37191790016368,119.37191790016368,119.37191790016368,p,0.43916549999266863,119.82475900021382,119.82475900021382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
156,0,156,0,,,,,,,,,,,,,,,,,120.23348020017147,120.23348020017147,120.23348020017147,120.23348020017147,120.23348020017147,q,0.14006159990094602,120.38616230012849,120.38616230012849,120.78795530018397,120.78795530018397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
157,0,157,0,,,,,,,,,,,,,,,,,120.78795530018397,120.78795530018397,120.78795530018397,120.78795530018397,120.78795530018397,p,0.07607729989103973,120.87303980020806,120.87303980020806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
158,0,158,0,,,,,,,,,,,,,,,,,121.28172190021724,121.28172190021724,121.28172190021724,121.28172190021724,121.28172190021724,q,0.06771350000053644,121.3585003002081,121.3585003002081,121.76042100018822,121.76042100018822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
159,0,159,0,0,0,0,0,,,,,,,,,,,,,121.76042100018822,121.76042100018822,121.76042100018822,121.76042100018822,121.76042100018822,p,0.037378499982878566,121.80962060019374,121.80962060019374,122.21769330021925,122.21769330021925,122.21769330021925,122.21769330021925,space,3.4451453001238406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
159,0,159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
160,0,160,0,,,,,,,,,,,,,,,,,125.67661740002222,125.67661740002222,125.67661740002222,125.67661740002222,125.67661740002222,q,0.3936580999288708,126.08161170012318,126.08161170012318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
161,0,161,0,,,,,,,,,,,,,,,,,126.48971530003473,126.48971530003473,126.48971530003473,126.48971530003473,126.48971530003473,p,0.10019380017183721,126.60292770015076,126.60292770015076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
162,0,162,0,,,,,,,,,,,,,,,,,127.01071990001947,127.01071990001947,127.01071990001947,127.01071990001947,127.01071990001947,q,0.04184069996699691,127.06335530010983,127.06335530010983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
163,0,163,0,,,,,,,,,,,,,,,,,127.46853260020725,127.46853260020725,127.46853260020725,127.46853260020725,127.46853260020725,p,0.06525719980709255,127.54649269999936,127.54649269999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
164,0,164,0,,,,,,,,,,,,,,,,,127.9557017001789,127.9557017001789,127.9557017001789,127.9557017001789,127.9557017001789,o,0.45297349989414215,128.42084110016003,128.42084110016003,128.8226432001684,128.8226432001684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
165,0,165,0,,,,,,,,,,,,,,,,,128.8226432001684,128.8226432001684,128.8226432001684,128.8226432001684,128.8226432001684,q,0.028895100113004446,128.85946990014054,128.85946990014054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
166,0,166,0,,,,,,,,,,,,,,,,,129.26762540009804,129.26762540009804,129.26762540009804,129.26762540009804,129.26762540009804,p,0.002448099898174405,129.28232590015978,129.28232590015978,129.6844173001591,129.6844173001591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
167,0,167,0,,,,,,,,,,,,,,,,,129.6844173001591,129.6844173001591,129.6844173001591,129.6844173001591,129.6844173001591,o,0.4034061999991536,130.1001592001412,130.1001592001412,130.50323010003194,130.50323010003194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
168,0,168,0,,,,,,,,,,,,,,,,,130.50323010003194,130.50323010003194,130.50323010003194,130.50323010003194,130.50323010003194,p,0.40582489990629256,130.9203765001148,130.9203765001148,131.3229019001592,131.3229019001592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
169,0,169,0,,,,,,,,,,,,,,,,,131.3229019001592,131.3229019001592,131.3229019001592,131.3229019001592,131.3229019001592,o,0.3830472999252379,131.71933650015853,131.71933650015853,132.12147050001658,132.12147050001658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
170,0,170,0,,,,,,,,,,,,,,,,,132.12147050001658,132.12147050001658,132.12147050001658,132.12147050001658,132.12147050001658,q,0.006319999927654862,132.1355876000598,132.1355876000598,132.53974999999627,132.53974999999627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
171,0,171,0,,,,,,,,,,,,,,,,,132.53974999999627,132.53974999999627,132.53974999999627,132.53974999999627,132.53974999999627,w,0.3581250000279397,132.90696530020796,132.90696530020796,133.3094008001499,133.3094008001499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
172,0,172,0,,,,,,,,,,,,,,,,,133.3094008001499,133.3094008001499,133.3094008001499,133.3094008001499,133.3094008001499,o,0.10156999994069338,133.41968590021133,133.41968590021133,133.82370500010438,133.82370500010438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
173,0,173,0,,,,,,,,,,,,,,,,,133.82370500010438,133.82370500010438,133.82370500010438,133.82370500010438,133.82370500010438,p,0.39425030001439154,134.2279040000867,134.2279040000867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
174,0,174,0,,,,,,,,,,,,,,,,,134.63583760010079,134.63583760010079,134.63583760010079,134.63583760010079,134.63583760010079,w,0.011047099949792027,134.65688140015118,134.65688140015118,135.05969160003588,135.05969160003588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
175,0,175,0,,,,,,,,,,,,,,,,,135.05969160003588,135.05969160003588,135.05969160003588,135.05969160003588,135.05969160003588,q,0.28172799991443753,135.35206300020218,135.35206300020218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
176,0,176,0,,,,,,,,,,,,,,,,,135.7605894000735,135.7605894000735,135.7605894000735,135.7605894000735,135.7605894000735,w,0.30329820001497865,136.07436270010658,136.07436270010658,136.47914570011199,136.47914570011199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
177,0,177,0,,,,,,,,,,,,,,,,,136.47914570011199,136.47914570011199,136.47914570011199,136.47914570011199,136.47914570011199,q,0.33476080000400543,136.8233174001798,136.8233174001798,137.22559839999303,137.22559839999303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
178,0,178,0,,,,,,,,,,,,,,,,,137.22559839999303,137.22559839999303,137.22559839999303,137.22559839999303,137.22559839999303,p,0.03458620002493262,137.27123429998755,137.27123429998755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
179,0,179,0,,,,,,,,,,,,,,,,,137.67735910019837,137.67735910019837,137.67735910019837,137.67735910019837,137.67735910019837,w,0.04615779989399016,137.73379710013978,137.73379710013978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
180,0,180,0,,,,,,,,,,,,,,,,,138.14212140021846,138.14212140021846,138.14212140021846,138.14212140021846,138.14212140021846,o,0.0167259001173079,138.17089000018314,138.17089000018314,138.5732646000106,138.5732646000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
181,0,181,0,,,,,,,,,,,,,,,,,138.5732646000106,138.5732646000106,138.5732646000106,138.5732646000106,138.5732646000106,p,0.4019220001064241,138.98377950000577,138.98377950000577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
182,0,182,0,,,,,,,,,,,,,,,,,139.39259400009178,139.39259400009178,139.39259400009178,139.39259400009178,139.39259400009178,q,0.17892100010067225,139.58528750017285,139.58528750017285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
183,0,183,0,,,,,,,,,,,,,,,,,139.9897449000273,139.9897449000273,139.9897449000273,139.9897449000273,139.9897449000273,p,0.06333929998800159,140.06744880019687,140.06744880019687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
184,0,184,0,,,,,,,,,,,,,,,,,140.4756037001498,140.4756037001498,140.4756037001498,140.4756037001498,140.4756037001498,p,0.395807099994272,140.8807254000567,140.8807254000567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
185,0,185,0,,,,,,,,,,,,,,,,,141.28859440004453,141.28859440004453,141.28859440004453,141.28859440004453,141.28859440004453,q,0.008053800091147423,141.3097076001577,141.3097076001577,141.71205830015242,141.71205830015242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
186,0,186,0,,,,,,,,,,,,,,,,,141.71205830015242,141.71205830015242,141.71205830015242,141.71205830015242,141.71205830015242,p,0.007344500161707401,141.7328677000478,141.7328677000478,142.1357907000929,142.1357907000929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
187,0,187,0,,,,,,,,,,,,,,,,,142.1357907000929,142.1357907000929,142.1357907000929,142.1357907000929,142.1357907000929,p,0.36372920009307563,142.5110169001855,142.5110169001855,142.91287270002067,142.91287270002067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
188,0,188,0,,,,,,,,,,,,,,,,,142.91287270002067,142.91287270002067,142.91287270002067,142.91287270002067,142.91287270002067,q,0.014894699910655618,142.93807460018434,142.93807460018434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
189,0,189,0,,,,,,,,,,,,,,,,,143.3438142000232,143.3438142000232,143.3438142000232,143.3438142000232,143.3438142000232,q,0.29618920013308525,143.65355910011567,143.65355910011567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
190,0,190,0,,,,,,,,,,,,,,,,,144.05896450020373,144.05896450020373,144.05896450020373,144.05896450020373,144.05896450020373,q,0.298325999872759,144.3681046999991,144.3681046999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
191,0,191,0,,,,,,,,,,,,,,,,,144.77402150002308,144.77402150002308,144.77402150002308,144.77402150002308,144.77402150002308,q,0.2748948000371456,145.05997520009987,145.05997520009987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
192,0,192,0,,,,,,,,,,,,,,,,,145.46296590007842,145.46296590007842,145.46296590007842,145.46296590007842,145.46296590007842,q,0.3437010000925511,145.81678240001202,145.81678240001202,146.21842829999514,146.21842829999514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
193,0,193,0,,,,,,,,,,,,,,,,,146.21842829999514,146.21842829999514,146.21842829999514,146.21842829999514,146.21842829999514,p,0.005197300110012293,146.23360800021328,146.23360800021328,146.63546310015954,146.63546310015954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
194,0,194,0,,,,,,,,,,,,,,,,,146.63546310015954,146.63546310015954,146.63546310015954,146.63546310015954,146.63546310015954,p,0.2854952998459339,146.93378750002012,146.93378750002012,147.3379290001467,147.3379290001467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
195,0,195,0,,,,,,,,,,,,,,,,,147.3379290001467,147.3379290001467,147.3379290001467,147.3379290001467,147.3379290001467,p,0.30471549998037517,147.650986000197,147.650986000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
196,0,196,0,,,,,,,,,,,,,,,,,148.05916930013336,148.05916930013336,148.05916930013336,148.05916930013336,148.05916930013336,p,0.251467099878937,148.32311010011472,148.32311010011472,148.72535640001297,148.72535640001297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
197,0,197,0,,,,,,,,,,,,,,,,,148.72535640001297,148.72535640001297,148.72535640001297,148.72535640001297,148.72535640001297,p,0.2796827000565827,149.01753310021013,149.01753310021013,149.42086180020124,149.42086180020124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
198,0,198,0,,,,,,,,,,,,,,,,,149.42086180020124,149.42086180020124,149.42086180020124,149.42086180020124,149.42086180020124,p,0.3336099002044648,149.7660765000619,149.7660765000619,150.17017010017298,150.17017010017298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
199,0,199,0,,,,,,,,,,,,,,,,,150.17017010017298,150.17017010017298,150.17017010017298,150.17017010017298,150.17017010017298,p,0.310160799883306,150.48806260013953,150.48806260013953,150.89282000018284,150.89282000018284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
200,0,200,0,,,,,,,,,,,,,,,,,150.89282000018284,150.89282000018284,150.89282000018284,150.89282000018284,150.89282000018284,p,0.26828820002265275,151.17065330012701,151.17065330012701,151.57300110021606,151.57300110021606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
201,0,201,0,,,,,,,,,,,,,,,,,151.57300110021606,151.57300110021606,151.57300110021606,151.57300110021606,151.57300110021606,p,0.27753130020573735,151.8594498001039,151.8594498001039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
202,0,202,0,,,,,,,,,,,,,,,,,152.26748470007442,152.26748470007442,152.26748470007442,152.26748470007442,152.26748470007442,p,0.253533500013873,152.53162770019844,152.53162770019844,152.93390830000862,152.93390830000862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
203,0,203,0,,,,,,,,,,,,,,,,,152.93390830000862,152.93390830000862,152.93390830000862,152.93390830000862,152.93390830000862,p,0.3603757999371737,153.30310770007782,153.30310770007782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
204,0,204,0,,,,,,,,,,,,,,,,,153.7124110001605,153.7124110001605,153.7124110001605,153.7124110001605,153.7124110001605,p,0.3529807000886649,154.07702040020376,154.07702040020376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
205,0,205,0,,,,,,,,,,,,,,,,,154.48332560015842,154.48332560015842,154.48332560015842,154.48332560015842,154.48332560015842,q,0.1567543998826295,154.65022410009988,154.65022410009988,155.05238620005548,155.05238620005548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
206,0,206,0,,,,,,,,,,,,,,,,,155.05238620005548,155.05238620005548,155.05238620005548,155.05238620005548,155.05238620005548,p,0.03633640008047223,155.10071180015802,155.10071180015802,155.50645480002277,155.50645480002277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
207,0,207,0,,,,,,,,,,,,,,,,,155.50645480002277,155.50645480002277,155.50645480002277,155.50645480002277,155.50645480002277,p,0.42689860006794333,155.94368970021605,155.94368970021605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
208,0,208,0,,,,,,,,,,,,,,,,,156.35222070012242,156.35222070012242,156.35222070012242,156.35222070012242,156.35222070012242,q,0.17283479985781014,156.53844740008935,156.53844740008935,156.9413535001222,156.9413535001222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
209,0,209,0,,,,,,,,,,,,,,,,,156.9413535001222,156.9413535001222,156.9413535001222,156.9413535001222,156.9413535001222,p,0.17095649987459183,157.1226940001361,157.1226940001361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
210,0,210,0,,,,,,,,,,,,,,,,,157.52627800009213,157.52627800009213,157.52627800009213,157.52627800009213,157.52627800009213,q,0.12804410001263022,157.66622830019332,157.66622830019332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
211,0,211,0,,,,,,,,,,,,,,,,,158.0731425001286,158.0731425001286,158.0731425001286,158.0731425001286,158.0731425001286,p,0.10489160008728504,158.18658680003136,158.18658680003136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
212,0,212,0,,,,,,,,,,,,,,,,,158.59325310005806,158.59325310005806,158.59325310005806,158.59325310005806,158.59325310005806,q,0.044045699993148446,158.65022710012272,158.65022710012272,159.0526040000841,159.0526040000841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
213,0,213,0,,,,,,,,,,,,,,,,,159.0526040000841,159.0526040000841,159.0526040000841,159.0526040000841,159.0526040000841,p,0.004024500027298927,159.0674961002078,159.0674961002078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
214,0,214,0,,,,,,,,,,,,,,,,,159.47521390020847,159.47521390020847,159.47521390020847,159.47521390020847,159.47521390020847,q,0.052542899968102574,159.54343540011905,159.54343540011905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12312,sdfsdfs,2023-04-13_19h18.40.037,bandit task,2022.2.5,143.83046401651688,
