utrials.thisRepN,utrials.thisTrialN,utrials.thisN,utrials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,uIntrotext.started,uenter_resp.started,uenter_resp.keys,uenter_resp.rt,ukey_resp.started,Q.started,W.started,O.started,P.started,ukey_resp.keys,ukey_resp.rt,sad1.started,text_3.started,sad1.stopped,text_3.stopped,text_8.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text.started,enterresp.started,enterresp.keys,enterresp.rt,Optionq.started,optionw.started,optiono.started,Optionp.started,key_resp.started,Ql.started,Wl.started,Ol.started,Pl.started,Optionq.stopped,optionw.stopped,optiono.stopped,Optionp.stopped,key_resp.stopped,Ql.stopped,Wl.stopped,Ol.stopped,Pl.stopped,key_resp.keys,clk.started,sad.started,sad.stopped,text_2.started,clk.stopped,text_2.stopped,key_resp.rt,text_9.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_4.started,Roll Number,Name,date,expName,psychopyVersion,frameRate,
,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.00216620019637,189.00216620019637,189.00216620019637,189.00216620019637,189.00216620019637,189.00216620019637,189.00216620019637,189.00216620019637,189.00216620019637,,,,,,,,,,p,189.1295779000502,189.1295779000502,189.53652069997042,189.1295779000502,189.1295779000502,189.53652069997042,0.1162965998519212,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.53652069997042,189.53652069997042,189.53652069997042,189.53652069997042,189.53652069997042,189.53652069997042,189.53652069997042,189.53652069997042,189.53652069997042,,,,,,,,,,q,189.69455710006878,189.69455710006878,190.1003968999721,189.69455710006878,189.69455710006878,190.1003968999721,0.13638369995169342,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.1003968999721,190.1003968999721,190.1003968999721,190.1003968999721,190.1003968999721,190.1003968999721,190.1003968999721,190.1003968999721,190.1003968999721,,,,,,,,,,p,190.23506420012563,190.23506420012563,190.64069760008715,190.23506420012563,190.23506420012563,190.64069760008715,0.12173329992219806,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.64069760008715,190.64069760008715,190.64069760008715,190.64069760008715,190.64069760008715,190.64069760008715,190.64069760008715,190.64069760008715,190.64069760008715,,,,,,,,,,q,190.80862450017594,190.80862450017594,191.2105267001316,190.80862450017594,190.80862450017594,191.2105267001316,0.15548359975218773,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.2105267001316,191.2105267001316,191.2105267001316,191.2105267001316,191.2105267001316,191.2105267001316,191.2105267001316,191.2105267001316,191.2105267001316,,,,,,,,,,p,191.3103472001385,191.3103472001385,191.7174546001479,191.3103472001385,191.3103472001385,191.7174546001479,0.08733309991657734,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.7174546001479,191.7174546001479,191.7174546001479,191.7174546001479,191.7174546001479,191.7174546001479,191.7174546001479,191.7174546001479,191.7174546001479,,,,,,,,,,q,191.93468130007386,191.93468130007386,192.33630320010707,191.93468130007386,191.93468130007386,192.33630320010707,0.20581859978847206,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.33630320010707,192.33630320010707,192.33630320010707,192.33630320010707,192.33630320010707,192.33630320010707,192.33630320010707,192.33630320010707,192.33630320010707,,,,,,,,,,p,192.49619169998914,192.49619169998914,192.8976378000807,192.49619169998914,192.49619169998914,192.8976378000807,0.14792969985865057,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.8976378000807,192.8976378000807,192.8976378000807,192.8976378000807,192.8976378000807,192.8976378000807,192.8976378000807,192.8976378000807,192.8976378000807,,,,,,,,,,q,193.11011960008182,193.11011960008182,193.5160452001728,193.11011960008182,193.11011960008182,193.5160452001728,0.19702589977532625,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.5160452001728,193.5160452001728,193.5160452001728,193.5160452001728,193.5160452001728,193.5160452001728,193.5160452001728,193.5160452001728,193.5160452001728,,,,,,,,,,p,193.66593220015056,193.66593220015056,194.0720662001986,193.66593220015056,193.66593220015056,194.0720662001986,0.13988379994407296,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0720662001986,194.0720662001986,194.0720662001986,194.0720662001986,194.0720662001986,194.0720662001986,194.0720662001986,194.0720662001986,194.0720662001986,,,,,,,,,,q,194.26402660016902,194.26402660016902,194.6684036999941,194.26402660016902,194.26402660016902,194.6684036999941,0.1799861998297274,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.6684036999941,194.6684036999941,194.6684036999941,194.6684036999941,194.6684036999941,194.6684036999941,194.6684036999941,194.6684036999941,194.6684036999941,,,,,,,,,,p,194.80430190009065,194.80430190009065,195.21167220012285,194.80430190009065,194.80430190009065,195.21167220012285,0.12434469978325069,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.21167220012285,195.21167220012285,195.21167220012285,195.21167220012285,195.21167220012285,195.21167220012285,195.21167220012285,195.21167220012285,195.21167220012285,,,,,,,,,,q,195.30886140000075,195.30886140000075,195.71227480005473,195.30886140000075,195.30886140000075,195.71227480005473,0.0869732997380197,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.71227480005473,195.71227480005473,195.71227480005473,195.71227480005473,195.71227480005473,195.71227480005473,195.71227480005473,195.71227480005473,195.71227480005473,,,,,,,,,,p,195.85684120003134,195.85684120003134,196.2598699000664,195.85684120003134,195.85684120003134,196.2598699000664,0.13272559992037714,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.2598699000664,196.2598699000664,196.2598699000664,196.2598699000664,196.2598699000664,196.2598699000664,196.2598699000664,196.2598699000664,196.2598699000664,,,,,,,,,,q,196.46152630005963,196.46152630005963,196.8633679000195,196.46152630005963,196.46152630005963,196.8633679000195,0.18863069987855852,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.8633679000195,196.8633679000195,196.8633679000195,196.8633679000195,196.8633679000195,196.8633679000195,196.8633679000195,196.8633679000195,196.8633679000195,,,,,,,,,,p,197.01581380004063,197.01581380004063,197.4190311001148,197.01581380004063,197.01581380004063,197.4190311001148,0.14043929986655712,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.4190311001148,197.4190311001148,197.4190311001148,197.4190311001148,197.4190311001148,197.4190311001148,197.4190311001148,197.4190311001148,197.4190311001148,,,,,,,,,,q,197.53146540001035,197.53146540001035,197.9327195000369,197.53146540001035,197.53146540001035,197.9327195000369,0.102991399820894,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.9327195000369,197.9327195000369,197.9327195000369,197.9327195000369,197.9327195000369,197.9327195000369,197.9327195000369,197.9327195000369,197.9327195000369,,,,,,,,,,p,198.0808034001384,198.0808034001384,198.49077070015483,198.0808034001384,198.0808034001384,198.49077070015483,0.13476959988474846,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.49077070015483,198.49077070015483,198.49077070015483,198.49077070015483,198.49077070015483,198.49077070015483,198.49077070015483,198.49077070015483,198.49077070015483,,,,,,,,,,q,198.58851000014693,198.58851000014693,198.99547070008703,198.58851000014693,198.58851000014693,198.99547070008703,0.08452939987182617,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.99547070008703,198.99547070008703,198.99547070008703,198.99547070008703,198.99547070008703,198.99547070008703,198.99547070008703,198.99547070008703,198.99547070008703,,,,,,,,,,p,199.0930541001726,199.0930541001726,199.49551020003855,199.0930541001726,199.0930541001726,199.49551020003855,0.08960479986853898,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.49551020003855,199.49551020003855,199.49551020003855,199.49551020003855,199.49551020003855,199.49551020003855,199.49551020003855,199.49551020003855,199.49551020003855,,,,,,,,,,q,199.6438855000306,199.6438855000306,200.05077750002965,199.6438855000306,199.6438855000306,200.05077750002965,0.13387080002576113,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.05077750002965,200.05077750002965,200.05077750002965,200.05077750002965,200.05077750002965,200.05077750002965,200.05077750002965,200.05077750002965,200.05077750002965,,,,,,,,,,p,200.151586699998,200.151586699998,200.55761690018699,200.151586699998,200.151586699998,200.55761690018699,0.09231190010905266,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.55761690018699,200.55761690018699,200.55761690018699,200.55761690018699,200.55761690018699,200.55761690018699,200.55761690018699,200.55761690018699,200.55761690018699,,,,,,,,,,q,200.66627320018597,200.66627320018597,201.07110529998317,200.66627320018597,200.66627320018597,201.07110529998317,0.09491899982094765,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.07110529998317,201.07110529998317,201.07110529998317,201.07110529998317,201.07110529998317,201.07110529998317,201.07110529998317,201.07110529998317,201.07110529998317,,,,,,,,,,p,201.17282980005257,201.17282980005257,201.57846960006282,201.17282980005257,201.17282980005257,201.57846960006282,0.09288049978204072,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.57846960006282,201.57846960006282,201.57846960006282,201.57846960006282,201.57846960006282,201.57846960006282,201.57846960006282,201.57846960006282,201.57846960006282,,,,,,,,,,q,201.6343817000743,201.6343817000743,202.03657440003008,201.6343817000743,201.6343817000743,202.03657440003008,0.04288359987549484,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.03657440003008,202.03657440003008,202.03657440003008,202.03657440003008,202.03657440003008,202.03657440003008,202.03657440003008,202.03657440003008,202.03657440003008,,,,,,,,,,p,202.1033571001608,202.1033571001608,202.50568800000474,202.1033571001608,202.1033571001608,202.50568800000474,0.05664319987408817,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.50568800000474,202.50568800000474,202.50568800000474,202.50568800000474,202.50568800000474,202.50568800000474,202.50568800000474,202.50568800000474,202.50568800000474,,,,,,,,,,q,202.60360350017436,202.60360350017436,203.00874219997786,202.60360350017436,202.60360350017436,203.00874219997786,0.08728799992240965,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.00874219997786,203.00874219997786,203.00874219997786,203.00874219997786,203.00874219997786,203.00874219997786,203.00874219997786,203.00874219997786,203.00874219997786,,,,,,,,,,p,203.0919953000266,203.0919953000266,203.49543030001223,203.0919953000266,203.0919953000266,203.49543030001223,0.07412629993632436,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.49543030001223,203.49543030001223,203.49543030001223,203.49543030001223,203.49543030001223,203.49543030001223,203.49543030001223,203.49543030001223,203.49543030001223,,,,,,,,,,q,203.6137356001418,203.6137356001418,204.01618829998188,203.6137356001418,203.6137356001418,204.01618829998188,0.10553089994937181,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.01618829998188,204.01618829998188,204.01618829998188,204.01618829998188,204.01618829998188,204.01618829998188,204.01618829998188,204.01618829998188,204.01618829998188,,,,,,,,,,p,204.1695297001861,204.1695297001861,204.57150030019693,204.1695297001861,204.1695297001861,204.57150030019693,0.14354199985973537,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.57150030019693,204.57150030019693,204.57150030019693,204.57150030019693,204.57150030019693,204.57150030019693,204.57150030019693,204.57150030019693,204.57150030019693,,,,,,,,,,q,204.69793350016698,204.69793350016698,205.10685520013794,204.69793350016698,204.69793350016698,205.10685520013794,0.11601549992337823,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.10685520013794,205.10685520013794,205.10685520013794,205.10685520013794,205.10685520013794,205.10685520013794,205.10685520013794,205.10685520013794,205.10685520013794,,,,,,,,,,p,205.19830270018429,205.19830270018429,205.6065376000479,205.19830270018429,205.19830270018429,205.6065376000479,0.082309499848634,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.6065376000479,205.6065376000479,205.6065376000479,205.6065376000479,205.6065376000479,205.6065376000479,205.6065376000479,205.6065376000479,205.6065376000479,,,,,,,,,,q,205.6853689001873,205.6853689001873,206.0935079001356,205.6853689001873,205.6853689001873,206.0935079001356,0.06582589983008802,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0935079001356,206.0935079001356,206.0935079001356,206.0935079001356,206.0935079001356,206.0935079001356,206.0935079001356,206.0935079001356,206.0935079001356,,,,,,,,,,p,206.1780326999724,206.1780326999724,206.58574630017392,206.1780326999724,206.1780326999724,206.58574630017392,0.07240059995092452,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.58574630017392,206.58574630017392,206.58574630017392,206.58574630017392,206.58574630017392,206.58574630017392,206.58574630017392,206.58574630017392,206.58574630017392,,,,,,,,,,q,206.699993400136,206.699993400136,207.10651010018773,206.699993400136,206.699993400136,207.10651010018773,0.10285969986580312,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.10651010018773,207.10651010018773,207.10651010018773,207.10651010018773,207.10651010018773,207.10651010018773,207.10651010018773,207.10651010018773,207.10651010018773,,,,,,,,,,p,207.26137159997597,207.26137159997597,207.66890220018104,207.26137159997597,207.26137159997597,207.66890220018104,0.14639039989560843,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.66890220018104,207.66890220018104,207.66890220018104,207.66890220018104,207.66890220018104,207.66890220018104,207.66890220018104,207.66890220018104,207.66890220018104,,,,,,,,,,q,207.78747570002452,207.78747570002452,208.19025270012207,207.78747570002452,207.78747570002452,208.19025270012207,0.10948269977234304,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.19025270012207,208.19025270012207,208.19025270012207,208.19025270012207,208.19025270012207,208.19025270012207,208.19025270012207,208.19025270012207,208.19025270012207,,,,,,,,,,p,208.316062200116,208.316062200116,208.72463160008192,208.316062200116,208.316062200116,208.72463160008192,0.11426559998653829,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.72463160008192,208.72463160008192,208.72463160008192,208.72463160008192,208.72463160008192,208.72463160008192,208.72463160008192,208.72463160008192,208.72463160008192,,,,,,,,,,q,208.8300801999867,208.8300801999867,209.23807239998132,208.8300801999867,208.8300801999867,209.23807239998132,0.09684360004030168,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.23807239998132,209.23807239998132,209.23807239998132,209.23807239998132,209.23807239998132,209.23807239998132,209.23807239998132,209.23807239998132,209.23807239998132,,,,,,,,,,p,209.28872309997678,209.28872309997678,209.69643770018592,209.28872309997678,209.28872309997678,209.69643770018592,0.04114859993569553,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.69643770018592,209.69643770018592,209.69643770018592,209.69643770018592,209.69643770018592,209.69643770018592,209.69643770018592,209.69643770018592,209.69643770018592,,,,,,,,,,q,209.7578842001967,209.7578842001967,210.16258450015448,209.7578842001967,209.7578842001967,210.16258450015448,0.05031319987028837,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.16258450015448,210.16258450015448,210.16258450015448,210.16258450015448,210.16258450015448,210.16258450015448,210.16258450015448,210.16258450015448,210.16258450015448,,,,,,,,,,p,210.20107140019536,210.20107140019536,210.60633450001478,210.20107140019536,210.20107140019536,210.60633450001478,0.02693679998628795,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.60633450001478,210.60633450001478,210.60633450001478,210.60633450001478,210.60633450001478,210.60633450001478,210.60633450001478,210.60633450001478,210.60633450001478,,,,,,,,,,q,210.63470729999244,210.63470729999244,211.03697180002928,210.63470729999244,210.63470729999244,211.03697180002928,0.014638499822467566,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.03697180002928,211.03697180002928,211.03697180002928,211.03697180002928,211.03697180002928,211.03697180002928,211.03697180002928,211.03697180002928,211.03697180002928,,,,,,,,,,p,211.10035600000992,211.10035600000992,211.50272510014474,211.10035600000992,211.10035600000992,211.50272510014474,0.04914279980584979,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.50272510014474,211.50272510014474,211.50272510014474,211.50272510014474,211.50272510014474,211.50272510014474,211.50272510014474,211.50272510014474,211.50272510014474,,,,,,,,,,p,211.9966987001244,211.9966987001244,212.40545800002292,211.9966987001244,211.9966987001244,212.40545800002292,0.47925869980826974,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.40545800002292,212.40545800002292,212.40545800002292,212.40545800002292,212.40545800002292,212.40545800002292,212.40545800002292,212.40545800002292,212.40545800002292,,,,,,,,,,q,212.60969730000943,212.60969730000943,213.0159130000975,212.60969730000943,212.60969730000943,213.0159130000975,0.1902003998402506,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,79,0,79,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,213.0159130000975,213.0159130000975,213.0159130000975,213.0159130000975,213.0159130000975,213.0159130000975,213.0159130000975,213.0159130000975,213.0159130000975,,,,,,,,,,p,213.1490670000203,213.1490670000203,213.5640677001793,213.1490670000203,213.1490670000203,213.5640677001793,0.1188622999470681,213.5640677001793,213.5640677001793,space,2.341139599913731,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.92031680000946,215.92031680000946,215.92031680000946,215.92031680000946,215.92031680000946,215.92031680000946,215.92031680000946,215.92031680000946,215.92031680000946,,,,,,,,,,q,216.3295266001951,216.3295266001951,216.73169260006398,216.3295266001951,216.3295266001951,216.73169260006398,0.3963764999061823,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.73169260006398,216.73169260006398,216.73169260006398,216.73169260006398,216.73169260006398,216.73169260006398,216.73169260006398,216.73169260006398,216.73169260006398,,,,,,,,,,p,216.8048508001957,216.8048508001957,217.21134460018948,216.8048508001957,216.8048508001957,217.21134460018948,0.057510799961164594,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.21134460018948,217.21134460018948,217.21134460018948,217.21134460018948,217.21134460018948,217.21134460018948,217.21134460018948,217.21134460018948,217.21134460018948,,,,,,,,,,q,217.3516914001666,217.3516914001666,217.7587266000919,217.3516914001666,217.3516914001666,217.7587266000919,0.13018289976753294,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.7587266000919,217.7587266000919,217.7587266000919,217.7587266000919,217.7587266000919,217.7587266000919,217.7587266000919,217.7587266000919,217.7587266000919,,,,,,,,,,p,217.8711256000679,217.8711256000679,218.27412050007842,217.8711256000679,217.8711256000679,218.27412050007842,0.09890889981761575,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.27412050007842,218.27412050007842,218.27412050007842,218.27412050007842,218.27412050007842,218.27412050007842,218.27412050007842,218.27412050007842,218.27412050007842,,,,,,,,,,w,218.39185830019414,218.39185830019414,218.79385040001944,218.39185830019414,218.39185830019414,218.79385040001944,0.10452569997869432,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.79385040001944,218.79385040001944,218.79385040001944,218.79385040001944,218.79385040001944,218.79385040001944,218.79385040001944,218.79385040001944,218.79385040001944,,,,,,,,,,p,218.88499550009146,218.88499550009146,219.28799350000918,218.88499550009146,218.88499550009146,219.28799350000918,0.07712969998829067,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.28799350000918,219.28799350000918,219.28799350000918,219.28799350000918,219.28799350000918,219.28799350000918,219.28799350000918,219.28799350000918,219.28799350000918,,,,,,,,,,q,219.427047500154,219.427047500154,219.83562700008042,219.427047500154,219.427047500154,219.83562700008042,0.12650989997200668,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.83562700008042,219.83562700008042,219.83562700008042,219.83562700008042,219.83562700008042,219.83562700008042,219.83562700008042,219.83562700008042,219.83562700008042,,,,,,,,,,p,219.9398596000392,219.9398596000392,220.34258170006797,219.9398596000392,219.9398596000392,220.34258170006797,0.0957168999593705,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.34258170006797,220.34258170006797,220.34258170006797,220.34258170006797,220.34258170006797,220.34258170006797,220.34258170006797,220.34258170006797,220.34258170006797,,,,,,,,,,w,220.42757429997437,220.42757429997437,220.83729130006395,220.42757429997437,220.42757429997437,220.83729130006395,0.07023399998433888,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
,,,,,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.83729130006395,220.83729130006395,220.83729130006395,220.83729130006395,220.83729130006395,220.83729130006395,220.83729130006395,220.83729130006395,220.83729130006395,,,,,,,,,,p,220.96782740019262,220.96782740019262,221.36981469998136,220.96782740019262,220.96782740019262,221.36981469998136,0.11792430002242327,,,,,,sdfsd,weeew,2023-04-13_19h28.23.764,bandit task,2022.2.5,144.84650623637756,
