newtrials.thisRepN,newtrials.thisTrialN,newtrials.thisN,newtrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,newintrotext.started,newintroresp.started,newintroresp.keys,newintroresp.rt,key_resp_2.started,reme_t.started,key_resp_2.keys,key_resp_2.rt,newkeyresp.started,nQ.started,nW.started,nO.started,nP.started,newkeyresp.keys,newkeyresp.rt,text_7.started,text.started,text_7.stopped,text_6.started,textbox.started,key_resp_3.started,textbox.text,key_resp_3.keys,key_resp_3.rt,text_2.started,text_4.started,Roll Number,Name,date,expName,psychopyVersion,frameRate,
168,0,168,0,,,,,,,,,,,,,,,,,152.68043459998444,152.68043459998444,152.68043459998444,152.68043459998444,152.68043459998444,o,0.02950589987449348,152.71949970000423,152.73327860003337,152.73327860003337,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
169,0,169,0,,,,,,,,,,,,,,,,,153.13855300005525,153.13855300005525,153.13855300005525,153.13855300005525,153.13855300005525,w,0.2895597000606358,153.4346644000616,153.4483471000567,153.4483471000567,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
170,0,170,0,,,,,,,,,,,,,,,,,153.85398999997415,153.85398999997415,153.85398999997415,153.85398999997415,153.85398999997415,p,0.021046899957582355,153.87916229991242,153.89302399987355,153.89302399987355,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
171,0,171,0,,,,,,,,,,,,,,,,,154.29816180001944,154.29816180001944,154.29816180001944,154.29816180001944,154.29816180001944,q,0.09081780002452433,154.39297749986872,154.4068984000478,154.4068984000478,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
172,0,172,0,,,,,,,,,,,,,,,,,154.8122864998877,154.8122864998877,154.8122864998877,154.8122864998877,154.8122864998877,o,0.03748559998348355,154.8581664999947,154.87214199989103,154.87214199989103,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
173,0,173,0,,,,,,,,,,,,,,,,,155.2771435000468,155.2771435000468,155.2771435000468,155.2771435000468,155.2771435000468,w,0.17426080000586808,155.4559414999094,155.46945620002225,155.46945620002225,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
174,0,174,0,,,,,,,,,,,,,,,,,155.8754926000256,155.8754926000256,155.8754926000256,155.8754926000256,155.8754926000256,p,0.4945066999644041,156.37881070002913,156.39290269999765,156.39290269999765,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
175,0,175,0,,,,,,,,,,,,,,,,,156.79835959989578,156.79835959989578,156.79835959989578,156.79835959989578,156.79835959989578,q,0.28504010010510683,157.09437209996395,157.1082160999067,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
176,0,176,0,,,,,,,,,,,,,,,,,157.51439590007067,157.51439590007067,157.51439590007067,157.51439590007067,157.51439590007067,o,0.08824439998716116,157.608291399898,157.62228189990856,157.62228189990856,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
177,0,177,0,,,,,,,,,,,,,,,,,158.02733429986984,158.02733429986984,158.02733429986984,158.02733429986984,158.02733429986984,w,0.12793390010483563,158.16372719989158,158.1775936000049,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
178,0,178,0,,,,,,,,,,,,,,,,,158.58304050005972,158.58304050005972,158.58304050005972,158.58304050005972,158.58304050005972,p,0.0689727000426501,158.65706739993766,158.6709392000921,158.6709392000921,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
179,0,179,0,,,,,0,0,0,0,,,,,,,,,159.07613649987616,159.07613649987616,159.07613649987616,159.07613649987616,159.07613649987616,q,0.09110240009613335,159.17756549990736,159.19153279997408,159.19153279997408,159.5947708999738,159.5947708999738,159.5947708999738,41 ,space,1.9945288999006152,161.60131649998948,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
179,0,179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
180,0,180,0,0,0,0,0,,,,,,,,,162.00599689991213,162.00599689991213,space,0.7472500998992473,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
180,0,180,0,,,,,,,,,,,,,,,,,162.76492549991235,162.76492549991235,162.76492549991235,162.76492549991235,162.76492549991235,q,0.48308770009316504,163.25418370007537,163.2677943999879,163.2677943999879,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
181,0,181,0,,,,,,,,,,,,,,,,,163.67359640006907,163.67359640006907,163.67359640006907,163.67359640006907,163.67359640006907,o,0.08998030005022883,163.7680561998859,163.78192049986683,163.78192049986683,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
182,0,182,0,,,,,,,,,,,,,,,,,164.18728789989837,164.18728789989837,164.18728789989837,164.18728789989837,164.18728789989837,w,0.018510800087824464,164.21240619989112,164.22621209989302,164.22621209989302,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
183,0,183,0,,,,,,,,,,,,,,,,,164.6316146000754,164.6316146000754,164.6316146000754,164.6316146000754,164.6316146000754,p,0.062187899835407734,164.69833180005662,164.7121846000664,164.7121846000664,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
184,0,184,0,,,,,,,,,,,,,,,,,165.11764499987476,165.11764499987476,165.11764499987476,165.11764499987476,165.11764499987476,q,0.029378999955952168,165.15682630008087,165.17055219993927,165.17055219993927,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
185,0,185,0,,,,,,,,,,,,,,,,,165.57595259998925,165.57595259998925,165.57595259998925,165.57595259998925,165.57595259998925,o,0.07722390000708401,165.66361899999902,165.6776067998726,165.6776067998726,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
186,0,186,0,,,,,,,,,,,,,,,,,166.0834844999481,166.0834844999481,166.0834844999481,166.0834844999481,166.0834844999481,w,0.04277970013208687,166.1358443000354,166.1499163999688,166.1499163999688,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
187,0,187,0,,,,,,,,,,,,,,,,,166.55549070006236,166.55549070006236,166.55549070006236,166.55549070006236,166.55549070006236,q,0.36416819994337857,166.9275344000198,166.9415082000196,166.9415082000196,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
188,0,188,0,,,,,,,,,,,,,,,,,167.3473167999182,167.3473167999182,167.3473167999182,167.3473167999182,167.3473167999182,o,0.011739599984139204,167.3652943999041,167.37907269992866,167.37907269992866,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
189,0,189,0,,,,,,,,,,,,,,,,,167.7845149000641,167.7845149000641,167.7845149000641,167.7845149000641,167.7845149000641,p,0.38986949995160103,168.18459720001556,168.1984184999019,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
190,0,190,0,,,,,,,,,,,,,,,,,168.60405749990605,168.60405749990605,168.60405749990605,168.60405749990605,168.60405749990605,q,0.024346099933609366,168.63590290001594,168.6497283000499,168.6497283000499,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
191,0,191,0,,,,,,,,,,,,,,,,,169.05535409995355,169.05535409995355,169.05535409995355,169.05535409995355,169.05535409995355,o,0.027602899819612503,169.08722739992663,169.1013619999867,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
192,0,192,0,,,,,,,,,,,,,,,,,169.5064441000577,169.5064441000577,169.5064441000577,169.5064441000577,169.5064441000577,w,0.05468760011717677,169.56681160000153,169.58036620006897,169.58036620006897,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
193,0,193,0,,,,,,,,,,,,,,,,,169.98576220008545,169.98576220008545,169.98576220008545,169.98576220008545,169.98576220008545,q,0.36798159987665713,170.35823819995858,170.37226990005001,170.37226990005001,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
194,0,194,0,,,,,,,,,,,,,,,,,170.7774330000393,170.7774330000393,170.7774330000393,170.7774330000393,170.7774330000393,o,0.019295500125735998,170.80321879987605,170.81645060004666,170.81645060004666,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
195,0,195,0,,,,,,,,,,,,,,,,,171.2216330000665,171.2216330000665,171.2216330000665,171.2216330000665,171.2216330000665,w,0.015951799927279353,171.2469738998916,171.2609013998881,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
196,0,196,0,,,,,,,,,,,,,,,,,171.66667569987476,171.66667569987476,171.66667569987476,171.66667569987476,171.66667569987476,q,0.33305209991522133,172.00428829994053,172.01775310002267,172.01775310002267,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
197,0,197,0,,,,,,,,,,,,,,,,,172.42308539990336,172.42308539990336,172.42308539990336,172.42308539990336,172.42308539990336,q,0.39898170018568635,172.83021009992808,172.84426339995116,172.84426339995116,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
198,0,198,0,,,,,,,,,,,,,,,,,173.24972580000758,173.24972580000758,173.24972580000758,173.24972580000758,173.24972580000758,q,0.3413275999482721,173.6011765000876,173.6150885000825,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
199,0,199,0,,,,,0,0,0,0,,,,,,,,,174.020465800073,174.020465800073,174.020465800073,174.020465800073,174.020465800073,w,0.28965630009770393,174.3164063000586,174.3302811998874,174.3302811998874,174.73341089999303,174.73341089999303,174.73341089999303,10,space,1.4166900001000613,176.1576016000472,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
199,0,199,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
200,0,200,0,0,0,0,0,,,,,,,,,176.56001659994945,176.56001659994945,space,0.9080074999947101,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
200,0,200,0,,,,,,,,,,,,,,,,,177.4788828000892,177.4788828000892,177.4788828000892,177.4788828000892,177.4788828000892,q,0.3384092999622226,177.82345529994927,177.83716270001605,177.83716270001605,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
201,0,201,0,,,,,,,,,,,,,,,,,178.24260829994455,178.24260829994455,178.24260829994455,178.24260829994455,178.24260829994455,p,0.005984999937936664,178.25392200006172,178.26788210007362,178.26788210007362,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
202,0,202,0,,,,,,,,,,,,,,,,,178.67355760000646,178.67355760000646,178.67355760000646,178.67355760000646,178.67355760000646,w,0.38980229990556836,179.07335139997303,179.08736889995635,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
203,0,203,0,,,,,,,,,,,,,,,,,179.49265179992653,179.49265179992653,179.49265179992653,179.49265179992653,179.49265179992653,o,0.46657139994204044,179.96939589991234,179.98304619989358,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
204,0,204,0,,,,,,,,,,,,,,,,,180.38886609999463,180.38886609999463,180.38886609999463,180.38886609999463,180.38886609999463,q,0.029494799906387925,180.4275422000792,180.44137199991383,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
205,0,205,0,,,,,,,,,,,,,,,,,180.84697320009582,180.84697320009582,180.84697320009582,180.84697320009582,180.84697320009582,p,0.03612589999102056,180.8927577000577,180.9067867998965,180.9067867998965,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
206,0,206,0,,,,,,,,,,,,,,,,,181.3118805999402,181.3118805999402,181.3118805999402,181.3118805999402,181.3118805999402,q,0.08239470003172755,181.3997080998961,181.4136206000112,181.4136206000112,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
207,0,207,0,,,,,,,,,,,,,,,,,181.81895220000297,181.81895220000297,181.81895220000297,181.81895220000297,181.81895220000297,o,0.04036619979888201,181.86489579989575,181.87902379990555,181.87902379990555,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
208,0,208,0,,,,,,,,,,,,,,,,,182.28453739988618,182.28453739988618,182.28453739988618,182.28453739988618,182.28453739988618,q,0.013823000015690923,182.30281440005638,182.31639200006612,182.31639200006612,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
209,0,209,0,,,,,,,,,,,,,,,,,182.7223407998681,182.7223407998681,182.7223407998681,182.7223407998681,182.7223407998681,p,0.007841200102120638,182.74011090002023,182.7538065998815,182.7538065998815,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
210,0,210,0,,,,,,,,,,,,,,,,,183.1591972000897,183.1591972000897,183.1591972000897,183.1591972000897,183.1591972000897,o,0.41586680011823773,183.58025599992834,183.59426430007443,183.59426430007443,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
211,0,211,0,,,,,,,,,,,,,,,,,183.99954079999588,183.99954079999588,183.99954079999588,183.99954079999588,183.99954079999588,q,0.12042249995283782,184.12887819996104,184.14278750005178,184.14278750005178,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
212,0,212,0,,,,,,,,,,,,,,,,,184.54828589991666,184.54828589991666,184.54828589991666,184.54828589991666,184.54828589991666,p,0.37655270006507635,184.9345082999207,184.94839489995502,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
213,0,213,0,,,,,,,,,,,,,,,,,185.3542267999146,185.3542267999146,185.3542267999146,185.3542267999146,185.3542267999146,q,0.3327174000442028,185.69128450006247,185.7053864998743,185.7053864998743,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
214,0,214,0,,,,,,,,,,,,,,,,,186.11059909989126,186.11059909989126,186.11059909989126,186.11059909989126,186.11059909989126,o,0.05940790008753538,186.17774429987185,186.1914337000344,186.1914337000344,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
215,0,215,0,,,,,,,,,,,,,,,,,186.59691120008938,186.59691120008938,186.59691120008938,186.59691120008938,186.59691120008938,q,0.02243599994108081,186.62874559988268,186.6427851000335,186.6427851000335,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
216,0,216,0,,,,,,,,,,,,,,,,,187.0482103000395,187.0482103000395,187.0482103000395,187.0482103000395,187.0482103000395,p,0.04287500004284084,187.1012923999224,187.11508799996227,187.11508799996227,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
217,0,217,0,,,,,,,,,,,,,,,,,187.52056189998984,187.52056189998984,187.52056189998984,187.52056189998984,187.52056189998984,q,0.021640799939632416,187.55248300009407,187.566377799958,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
218,0,218,0,,,,,,,,,,,,,,,,,187.97189079993404,187.97189079993404,187.97189079993404,187.97189079993404,187.97189079993404,o,0.044083200162276626,188.0247680998873,188.03865620004945,188.03865620004945,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
219,0,219,0,,,,,0,0,0,0,,,,,,,,,188.44401740003377,188.44401740003377,188.44401740003377,188.44401740003377,188.44401740003377,q,0.04427479999139905,188.4972302999813,188.51086609996855,188.51086609996855,188.91402660007589,188.91402660007589,188.91402660007589,11 ,space,1.7575352999847382,190.6849098999519,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
219,0,219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
220,0,220,0,0,0,0,0,,,,,,,,,191.08849089988507,191.08849089988507,space,0.9986534002237022,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
220,0,220,0,,,,,,,,,,,,,,,,,192.09669500007294,192.09669500007294,192.09669500007294,192.09669500007294,192.09669500007294,q,0.3359454998280853,192.44162190007046,192.45543040009215,192.45543040009215,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
221,0,221,0,,,,,,,,,,,,,,,,,192.86159510002472,192.86159510002472,192.86159510002472,192.86159510002472,192.86159510002472,p,0.004910600138828158,192.8738285000436,192.88605870003812,192.88605870003812,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
222,0,222,0,,,,,,,,,,,,,,,,,193.29196400009096,193.29196400009096,193.29196400009096,193.29196400009096,193.29196400009096,w,0.021269200136885047,193.32410109997727,193.33730040001683,193.33730040001683,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
223,0,223,0,,,,,,,,,,,,,,,,,193.74270719988272,193.74270719988272,193.74270719988272,193.74270719988272,193.74270719988272,o,0.01302019995637238,193.76063570007682,193.77475610002875,193.77475610002875,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
224,0,224,0,,,,,,,,,,,,,,,,,194.17986009991728,194.17986009991728,194.17986009991728,194.17986009991728,194.17986009991728,q,0.00401380006223917,194.19131599995308,194.20531799993478,194.20531799993478,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
225,0,225,0,,,,,,,,,,,,,,,,,194.6107050999999,194.6107050999999,194.6107050999999,194.6107050999999,194.6107050999999,p,0.029752799775451422,194.649567599874,194.6636735999491,194.6636735999491,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
226,0,226,0,,,,,,,,,,,,,,,,,195.06915139988996,195.06915139988996,195.06915139988996,195.06915139988996,195.06915139988996,q,0.030811999924480915,195.10807509999722,195.12184450007044,195.12184450007044,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
227,0,227,0,,,,,,,,,,,,,,,,,195.52714079990983,195.52714079990983,195.52714079990983,195.52714079990983,195.52714079990983,o,0.0992185000795871,195.63565890002064,195.64957090001553,195.64957090001553,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
228,0,228,0,,,,,,,,,,,,,,,,,196.05550540005788,196.05550540005788,196.05550540005788,196.05550540005788,196.05550540005788,p,0.4260395001620054,196.48996730009094,196.50381079991348,196.50381079991348,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
229,0,229,0,,,,,,,,,,,,,,,,,196.90905499993823,196.90905499993823,196.90905499993823,196.90905499993823,196.90905499993823,q,0.05027949996292591,196.96897569997236,196.98313499987125,196.98313499987125,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
230,0,230,0,,,,,,,,,,,,,,,,,197.38904609996825,197.38904609996825,197.38904609996825,197.38904609996825,197.38904609996825,q,0.4086232001427561,197.80248300009407,197.81638149986975,197.81638149986975,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
231,0,231,0,,,,,,,,,,,,,,,,,198.22166959987953,198.22166959987953,198.22166959987953,198.22166959987953,198.22166959987953,p,0.020286699989810586,198.24690499994904,198.2611511000432,198.2611511000432,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
232,0,232,0,,,,,,,,,,,,,,,,,198.66668289992958,198.66668289992958,198.66668289992958,198.66668289992958,198.66668289992958,q,0.04893439984880388,198.72001889999956,198.73307399987243,198.73307399987243,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
233,0,233,0,,,,,,,,,,,,,,,,,199.13838059990667,199.13838059990667,199.13838059990667,199.13838059990667,199.13838059990667,q,0.3849302001763135,199.53159649996087,199.54555839998648,199.54555839998648,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
234,0,234,0,,,,,,,,,,,,,,,,,199.95087729999796,199.95087729999796,199.95087729999796,199.95087729999796,199.95087729999796,p,0.2372680997941643,200.19370780000463,200.20558819989674,200.20558819989674,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
235,0,235,0,,,,,,,,,,,,,,,,,200.6105019999668,200.6105019999668,200.6105019999668,200.6105019999668,200.6105019999668,q,0.0263498998247087,200.64275110000744,200.65666770003736,200.65666770003736,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
236,0,236,0,,,,,,,,,,,,,,,,,201.06194450007752,201.06194450007752,201.06194450007752,201.06194450007752,201.06194450007752,o,0.03450990002602339,201.10097720008343,201.11515869991854,201.11515869991854,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
237,0,237,0,,,,,,,,,,,,,,,,,201.52076029987074,201.52076029987074,201.52076029987074,201.52076029987074,201.52076029987074,w,0.04225539998151362,201.5733690999914,201.587248200085,201.587248200085,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
238,0,238,0,,,,,,,,,,,,,,,,,201.99294280004688,201.99294280004688,201.99294280004688,201.99294280004688,201.99294280004688,q,0.38145980006083846,202.37880499986932,202.39283200004138,202.39283200004138,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
239,0,239,0,,,,,0,0,0,0,,,,,,,,,202.7980597000569,202.7980597000569,202.7980597000569,202.7980597000569,202.7980597000569,o,0.22073920001275837,203.02469419990666,203.03865229990333,,203.44193050009198,203.44193050009198,203.44193050009198, ,space,1.3554285999853164,204.80974030005746,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
239,0,239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ww,xx,2023-04-13_23h27.28.643,bandit task,2022.2.5,143.67609649673227,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.21236560004763,,,,,,,
